time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-5.478505967594413,-5.130669534602132,20.738083045073665,5.9646597934968035,0.4133684788476506,0.0,-5.562356948246829,-4.588125331344579,4.192135897296931,-0.19422715237326618,0.18397660756282547,0.0,446.1191687523068,446.4990715610862,444.63685931077003,445.35086787600267
3.5400000000000027,-5.818436046115467,-5.410467713573841,20.984321930709086,5.9528636861395725,0.4239604576891818,0.0,-5.769407521662448,-4.7391536659458735,4.014913581994796,-0.20182349567518443,0.1543700432614956,0.0,421.1648187275342,418.62675732999224,421.1367287112062,420.4386972115266
3.6000000000000028,-6.173136799247035,-5.701050030058456,21.224329422395392,5.940922502570803,0.43382815881006653,0.0,-6.0543946627255805,-4.947510021809088,3.9832417128612794,-0.19393905559656627,0.17940109067320123,0.0,475.41176827716686,477.3495980758041,474.83576726387145,475.4043845992049
3.660000000000003,-6.545524401708833,-6.0046021514941925,21.463000011899517,5.929107620124082,0.445332716064347,0.0,-6.358996920520453,-5.171357093236372,3.969974637114425,-0.2036394190034475,0.20906254943042746,0.0,486.11418875099474,488.3637765338347,487.2124606666591,486.45214919652074
3.720000000000003,-6.934525248470867,-6.32039517458804,21.696922277728984,5.916830974549688,0.45763385725037864,0.0,-6.608380794822627,-5.35562617201513,3.825791056782294,-0.2066242355777458,0.19538989955691827,0.0,446.2529817067278,445.17614580404296,447.1373525859518,446.8531812984068
3.780000000000003,-7.337449243983405,-6.6465014528936255,21.91964956041483,5.904469304756674,0.46961281229159635,0.0,-6.823175206667846,-5.515208284323837,3.5974044881475384,-0.2048629251374775,0.20702643806948265,0.0,418.0828159775063,419.13733728562823,416.99357629665946,417.10270155460745
3.840000000000003,-7.753685035949439,-6.982503692885683,22.12894691445048,5.891682943562252,0.481553116426352,0.0,-7.0520685882413785,-5.685443479128664,3.3778936522790124,-0.23961210376402384,0.17379796563789007,0.0,425.7885294039963,422.97493480775256,425.9729555784507,422.9409115939611
3.900000000000003,-8.185497142717873,-7.330092151014639,22.327811837404088,5.877187191091808,0.49174575517043184,0.0,-7.342026064978366,-5.90139063932731,3.2487335749153057,-0.2458824401860138,0.16059604461957197,0.0,463.6709614703774,462.6585638488458,463.12050506359265,462.5710183914714
3.960000000000003,-8.635615998276732,-7.69137102015727,22.51991719568271,5.862669061260254,0.5010188665316937,0.0,-7.662083964070122,-6.141711548533202,3.152142924502181,-0.23512141935384262,0.1383630687759753,0.0,480.8944134364253,479.2271216930577,480.73281988759953,481.4940409073249
4.020000000000002,-9.106208926728998,-8.068092694605722,22.707769532048857,5.84935640558081,0.5089583988323634,0.0,-8.024182035967327,-6.415965933435587,3.106442268583918,-0.20367204755278218,0.11615701549256852,0.0,506.4847389207834,504.89816230122193,503.40989899138214,505.6377061310524
